id,created_at,original_text,neg,neu,pos,compound,neg.1,neu.1,pos.1,compound.1,neg.2,neu.2,pos.2,compound.2,neg,neu,pos,compound
ID003698,2020-06-05,lakhs student exam life threatening incident occ,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267
ID003699,2020-06-05,carlsberg announces food access initiative donate 020 bottle danish pilsner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003700,2020-06-05,69 patients recover chennai traditional indian treatment,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003701,2020-06-05,hit australia swear ive advert love island,0.115,0.481,0.404,0.6124,0.115,0.481,0.404,0.6124,0.115,0.481,0.404,0.6124,0.115,0.481,0.404,0.6124
ID003702,2020-06-05,passing reference heard jair bolsonaro live broadcast tonight 33781 brazilians,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003703,2020-06-05,doses corona virus vaccine september,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003704,2020-06-05,medical student justice situation courses dont extra immuni,0.0,0.673,0.327,0.5267,0.0,0.673,0.327,0.5267,0.0,0.673,0.327,0.5267,0.0,0.673,0.327,0.5267
ID003705,2020-06-05,offering free cost testing dial 9123 land 021 111 119 123,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106
ID003706,2020-06-05,weve increase 17 tons wipes compared march april year sewers clogged,0.0,0.813,0.187,0.3182,0.0,0.813,0.187,0.3182,0.0,0.813,0.187,0.3182,0.0,0.813,0.187,0.3182
ID003707,2020-06-05,16 dont circulate unsubstantiated rumors interested expanding thread weird fa,0.137,0.645,0.218,0.25,0.137,0.645,0.218,0.25,0.137,0.645,0.218,0.25,0.137,0.645,0.218,0.25
ID003708,2020-06-05,portrait 17 completed deyaine coventry nurse based,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003709,2020-06-05,yesterday joined mayors stand cities cac global summit 2020,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003710,2020-06-05,jane goodall warns humanity finished doesnt change,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027
ID003711,2020-06-05,kenya police killing people 19this,0.524,0.476,0.0,-0.6597,0.524,0.476,0.0,-0.6597,0.524,0.476,0.0,-0.6597,0.524,0.476,0.0,-0.6597
ID003712,2020-06-05,tim davie bbc director general ultimately decide bbc al,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003713,2020-06-05,edyong209 soorsie scary ill mid march didnt main 19 symptoms unwell var,0.375,0.625,0.0,-0.7184,0.375,0.625,0.0,-0.7184,0.375,0.625,0.0,-0.7184,0.375,0.625,0.0,-0.7184
ID003714,2020-06-05,244 additional cases breaking department health reported 244 cases friday june 5 20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003715,2020-06-05,dee71888953 1stevieboy2020 craig17craigxyz therealmissjo keepmericatrump,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003716,2020-06-05,imagine drug reduced mortality 98 prescribe thi,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003717,2020-06-05,pnjaban crisis manufactured virus real reaction extreme dont hav,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249
ID003718,2020-06-05,avoiding nonessential international travel helps protect love including people increased risk severe,0.301,0.212,0.487,0.6597,0.301,0.212,0.487,0.6597,0.301,0.212,0.487,0.6597,0.301,0.212,0.487,0.6597
ID003719,2020-06-05,impact flight networks toyotaro suzumura hiroki kanezashi mishal dholakia euma ishii serg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003720,2020-06-05,chair ukstatsauth limited government presents official data,0.241,0.759,0.0,-0.2263,0.241,0.759,0.0,-0.2263,0.241,0.759,0.0,-0.2263,0.241,0.759,0.0,-0.2263
ID003721,2020-06-05,police peppersprayed hong kong protesters thursday defied ban stage candlelight rallies memory chin,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705
ID003722,2020-06-05,win caught cheating downplay cheats crime cummings,0.593,0.18,0.228,-0.7269,0.593,0.18,0.228,-0.7269,0.593,0.18,0.228,-0.7269,0.593,0.18,0.228,-0.7269
ID003723,2020-06-05,lost family member morning left grandmother mum crying havent internalized,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597
ID003724,2020-06-05,incidents wildlife poaching india doubled lockdown 88 animals killed meat amp tr,0.29,0.71,0.0,-0.6705,0.29,0.71,0.0,-0.6705,0.29,0.71,0.0,-0.6705,0.29,0.71,0.0,-0.6705
ID003725,2020-06-05,medicine borders vneelaka writes india political economy health perspective,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003726,2020-06-05,safaricom centonomy bringing sme webinar tools advice emerge,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003727,2020-06-05,coronavirus outbreak brings rocked uks infrastructure foundations ho,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003728,2020-06-05,rt publichealthmdc response high utilization wiguard extended dane county community test,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003729,2020-06-05,partnership astrazeneca weve steps commitment broad equitable global access,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818
ID003730,2020-06-05,dounreay 100000 businesses recover read,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003731,2020-06-05,salute frontliners combating amp special telangana government amp police,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019
ID003732,2020-06-05,vailskibum94 timeline 2019 dec start 2020 jun george floyd death alright july,0.245,0.629,0.126,-0.4404,0.245,0.629,0.126,-0.4404,0.245,0.629,0.126,-0.4404,0.245,0.629,0.126,-0.4404
ID003733,2020-06-05,recoveries western visayas jumped 88 deaths remain 10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003734,2020-06-05,greatest disruptor infused innovation amp paradigm shift work culture sh manoj mi,0.0,0.595,0.405,0.7783,0.0,0.595,0.405,0.7783,0.0,0.595,0.405,0.7783,0.0,0.595,0.405,0.7783
ID003735,2020-06-05,big business groups denounce passage antiterrorism measure highly divisive time,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34,0.211,0.789,0.0,-0.34
ID003736,2020-06-05,optimism teams guidelines week spokesman points,0.0,0.588,0.412,0.5423,0.0,0.588,0.412,0.5423,0.0,0.588,0.412,0.5423,0.0,0.588,0.412,0.5423
ID003737,2020-06-05,doctoral students opportunity participate online study exploring effects productivit,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215
ID003738,2020-06-05,case ssc respected sir ktrtrs telanganacmo ministerktr request telangana ssc,0.0,0.744,0.256,0.4767,0.0,0.744,0.256,0.4767,0.0,0.744,0.256,0.4767,0.0,0.744,0.256,0.4767
ID003739,2020-06-05,vaping real health issue youth combination threat puts newest generatio,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267
ID003740,2020-06-05,lab produced identified inserted sections sarscov2 spike surface virus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003741,2020-06-05,ive written blog lichfieldsuk impact student accommodation sector,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003742,2020-06-05,lancet england journal retract studies including raised safety concerns malaria drugs,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215
ID003743,2020-06-05,darthchillash usa trust good people actuall,0.0,0.392,0.608,0.7351,0.0,0.392,0.608,0.7351,0.0,0.392,0.608,0.7351,0.0,0.392,0.608,0.7351
ID003744,2020-06-05,year scholars summer holidays cyrenians1968 distribute food vulner,0.0,0.729,0.271,0.3818,0.0,0.729,0.271,0.3818,0.0,0.729,0.271,0.3818,0.0,0.729,0.271,0.3818
ID003745,2020-06-05,1 support bringing attention ameliorating structural racism race,0.347,0.424,0.229,-0.34,0.347,0.424,0.229,-0.34,0.347,0.424,0.229,-0.34,0.347,0.424,0.229,-0.34
ID003746,2020-06-05,defeat set ideology politics solidarity,0.366,0.366,0.268,-0.2023,0.366,0.366,0.268,-0.2023,0.366,0.366,0.268,-0.2023,0.366,0.366,0.268,-0.2023
ID003747,2020-06-05,fluffycoochie misdiagnosed tested positive positive h0rny,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802
ID003748,2020-06-05,icu facility chandka medical collage hospital larkana fully equipped modern technology amp,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003749,2020-06-05,yea guess law positive blacks americans killed posted,0.319,0.426,0.255,-0.2263,0.319,0.426,0.255,-0.2263,0.319,0.426,0.255,-0.2263,0.319,0.426,0.255,-0.2263
ID003750,2020-06-05,lockdumb saved single life anyones guess mor,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215
ID003751,2020-06-05,samples tested 04 june 2020 confirm 35 cases total confirmed cases 557 15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003752,2020-06-05,free read germanys sixweek shutdown extensive track trace instrumental stalling,0.137,0.611,0.252,0.3612,0.137,0.611,0.252,0.3612,0.137,0.611,0.252,0.3612,0.137,0.611,0.252,0.3612
ID003753,2020-06-05,studies risks antimalaria drugs retracted question remains entire data set faked,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732
ID003754,2020-06-05,remember social distance amp wash hands,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003755,2020-06-05,social bubbles allowed uk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003756,2020-06-05,younglicht carlosborquez25 thearkadia elonmusk science major focus cybersecurity electr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003757,2020-06-05,presents disproportionate threat indigenous people,0.459,0.541,0.0,-0.5267,0.459,0.541,0.0,-0.5267,0.459,0.541,0.0,-0.5267,0.459,0.541,0.0,-0.5267
ID003758,2020-06-05,rmd patient questions collaborate organisation suppo,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003759,2020-06-05,health ministry plans vaccination compulsory vaccine proven effective healt,0.0,0.721,0.279,0.4767,0.0,0.721,0.279,0.4767,0.0,0.721,0.279,0.4767,0.0,0.721,0.279,0.4767
ID003760,2020-06-05,tha babes sonke siqhamuka emakhaya angafani,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003761,2020-06-05,view pandemic lok sabha secretariat bans entry personal staff mps parliament house,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003762,2020-06-05,internet eased lockdown life millions millions online fundamentally unfair,0.252,0.569,0.179,-0.2263,0.252,0.569,0.179,-0.2263,0.252,0.569,0.179,-0.2263,0.252,0.569,0.179,-0.2263
ID003763,2020-06-05,doctor quits nhs dominic cummings refusal resign,0.286,0.714,0.0,-0.34,0.286,0.714,0.0,-0.34,0.286,0.714,0.0,-0.34,0.286,0.714,0.0,-0.34
ID003764,2020-06-05,today 11 governor gretchen whitmer provide update response efforts,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003765,2020-06-05,stanford university develops geneediting tool destroy human cells theprints mohanabasu repor,0.259,0.741,0.0,-0.5423,0.259,0.741,0.0,-0.5423,0.259,0.741,0.0,-0.5423,0.259,0.741,0.0,-0.5423
ID003766,2020-06-05,aapl year iphones apple discontinued force folks trade,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003767,2020-06-05,thanking organisations weve working response wer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003768,2020-06-05,good god ur problem pa pa health secretary twists pretzel jus,0.172,0.51,0.318,0.3182,0.172,0.51,0.318,0.3182,0.172,0.51,0.318,0.3182,0.172,0.51,0.318,0.3182
ID003769,2020-06-05,experiencing wave 49000 deaths,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003770,2020-06-05,published journal paper 20yrs redo answer fundamentally,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003771,2020-06-05,read surgisphere governments changed policy based suspect data tiny company htt,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296
ID003772,2020-06-05,mi6 head claims chinese lab sir richard dearlove,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003773,2020-06-05,indiewashere crackoonsid idea poor spend huge chunk money,0.272,0.526,0.202,-0.2023,0.272,0.526,0.202,-0.2023,0.272,0.526,0.202,-0.2023,0.272,0.526,0.202,-0.2023
ID003774,2020-06-05,lockdown collateral damage war,0.78,0.22,0.0,-0.7964,0.78,0.22,0.0,-0.7964,0.78,0.22,0.0,-0.7964,0.78,0.22,0.0,-0.7964
ID003775,2020-06-05,trained sciences language graphs worldometers,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003776,2020-06-05,gt russian scientists multinational team joint supercomputer center russian academy,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732
ID003777,2020-06-05,small business support grant update additional impact club,0.0,0.536,0.464,0.6369,0.0,0.536,0.464,0.6369,0.0,0.536,0.464,0.6369,0.0,0.536,0.464,0.6369
ID003778,2020-06-05,affect greater toll bame communities support,0.0,0.435,0.565,0.6369,0.0,0.435,0.565,0.6369,0.0,0.435,0.565,0.6369,0.0,0.435,0.565,0.6369
ID003779,2020-06-05,update sri lanka total cases 1798 1 recovered 858 deaths 11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003780,2020-06-05,digital contact tracing worsen inequality,0.452,0.548,0.0,-0.5106,0.452,0.548,0.0,-0.5106,0.452,0.548,0.0,-0.5106,0.452,0.548,0.0,-0.5106
ID003781,2020-06-05,hospital turned mental health issues light allowed mh instit,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003782,2020-06-05,simoncalder feel tui thomas cook year year shearings,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003783,2020-06-05,moscow hospital hyperbaric oxygenation treat patients,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019
ID003784,2020-06-05,ive checked gcq guidelines violated rules check,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267,0.362,0.638,0.0,-0.5267
ID003785,2020-06-05,humanity finished fails adapt scientists warn avoid future crises,0.516,0.484,0.0,-0.6597,0.516,0.484,0.0,-0.6597,0.516,0.484,0.0,-0.6597,0.516,0.484,0.0,-0.6597
ID003786,2020-06-05,read stands cuts making wake undermining efforts towar,0.439,0.561,0.0,-0.5719,0.439,0.561,0.0,-0.5719,0.439,0.561,0.0,-0.5719,0.439,0.561,0.0,-0.5719
ID003787,2020-06-05,concerned air conditioning,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003788,2020-06-05,pick protests genera,0.487,0.513,0.0,-0.2263,0.487,0.513,0.0,-0.2263,0.487,0.513,0.0,-0.2263,0.487,0.513,0.0,-0.2263
ID003789,2020-06-05,democratic leaders praise george floyd protesters utter contempt lockdown,0.373,0.392,0.235,-0.2732,0.373,0.392,0.235,-0.2732,0.373,0.392,0.235,-0.2732,0.373,0.392,0.235,-0.2732
ID003790,2020-06-05,florida cases wednesday thursday number florida coronavirus cases increased 1419 24 percen,0.0,0.746,0.254,0.34,0.0,0.746,0.254,0.34,0.0,0.746,0.254,0.34,0.0,0.746,0.254,0.34
ID003791,2020-06-05,number 4 news welsh government announced 150000 competition digital coronavirus solut,0.0,0.874,0.126,0.0772,0.0,0.874,0.126,0.0772,0.0,0.874,0.126,0.0772,0.0,0.874,0.126,0.0772
ID003792,2020-06-05,newton aycliffe cricket club returned training week time outbreak brought,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003793,2020-06-05,bus stops 2 metres queue people bus,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531,0.242,0.758,0.0,-0.1531
ID003794,2020-06-05,business operational closed business health safety issue,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215
ID003795,2020-06-05,estimated 113 billion people suffering hypertension proves antihypertensive med,0.279,0.721,0.0,-0.4767,0.279,0.721,0.0,-0.4767,0.279,0.721,0.0,-0.4767,0.279,0.721,0.0,-0.4767
ID003796,2020-06-05,19 positive porn star george floyd drugs lengthy violent criminal pastand thi,0.367,0.452,0.181,-0.5719,0.367,0.452,0.181,-0.5719,0.367,0.452,0.181,-0.5719,0.367,0.452,0.181,-0.5719
ID003797,2020-06-05,dawood ibrahim wife mahzabeen tests positive report,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574
ID003798,2020-06-05,happen protestsriots country create wave infections deaths,0.0,0.741,0.259,0.2732,0.0,0.741,0.259,0.2732,0.0,0.741,0.259,0.2732,0.0,0.741,0.259,0.2732
ID003799,2020-06-05,weed sales dark web sales surged early pandemic lockdowns spread pe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003800,2020-06-05,latest global learner pulse report explores people uk coping adapting real,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003801,2020-06-05,beverage formulation age,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003802,2020-06-05,wamcs davidguistina speaks melissa mangini editorinchief albanybizreview albany,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003803,2020-06-05,paused clinical trials drug resumed trial,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003804,2020-06-05,students rely parttime work cafes pubs shops lost jobs hours slashed,0.318,0.682,0.0,-0.4939,0.318,0.682,0.0,-0.4939,0.318,0.682,0.0,-0.4939,0.318,0.682,0.0,-0.4939
ID003805,2020-06-05,timely study thecentriclab brings pandemic movement,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003806,2020-06-05,blood pressure drugs linked mortality study yahoonews,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296
ID003807,2020-06-05,mrsburnside2011 province reported 1429 deaths deaths 152 occurred retirement,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003808,2020-06-05,hp pay save life safe 19 hamarapumpsarangwas hpclretail dcviveksingh,0.104,0.444,0.452,0.6908,0.104,0.444,0.452,0.6908,0.104,0.444,0.452,0.6908,0.104,0.444,0.452,0.6908
ID003809,2020-06-05,pakistans lockdown gamble cases surge,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003810,2020-06-05,failure leadership honest mistake pattern main ingredient disaster duque blaming,0.61,0.235,0.155,-0.8658,0.61,0.235,0.155,-0.8658,0.61,0.235,0.155,-0.8658,0.61,0.235,0.155,-0.8658
ID003811,2020-06-05,missed yesterday ontarios financial accountability officer confirms ratepayers facing higher hydro,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296,0.18,0.82,0.0,-0.296
ID003812,2020-06-05,extremely ensure equal receive free vaccination anna popova,0.0,0.492,0.508,0.7346,0.0,0.492,0.508,0.7346,0.0,0.492,0.508,0.7346,0.0,0.492,0.508,0.7346
ID003813,2020-06-05,underscores class medical sector coronavirus lancet medical journal retrac,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003814,2020-06-05,change air 1 oil ends bear market 20 apr neg prices 2 goldsilver ratio sold 125 18 mar 3 usd tw,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003815,2020-06-05,legal update employment support scheme mayerbrownjsm,0.0,0.488,0.512,0.4939,0.0,0.488,0.512,0.4939,0.0,0.488,0.512,0.4939,0.0,0.488,0.512,0.4939
ID003816,2020-06-05,medical services armed forces crucial combating cuba army people people,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003817,2020-06-05,school open hours siblings tested positive,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574
ID003818,2020-06-05,undiagnosed explanation excess deaths older people,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003819,2020-06-05,nurses ash ward tampf hospital westernhsctrust mum thankfully recover,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215,0.0,0.741,0.259,0.4215
ID003820,2020-06-05,deputy president mabuza arrives bophelo house provincial command centre respond houseddep,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003821,2020-06-05,ukactive cimspa commleisureuk lesmills written chancellor rishisunak request urgent additional measures,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023
ID003822,2020-06-05,icymi hannahmcd0nald reports erie cops protest werent quarantined exercising abundance caution,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25
ID003823,2020-06-05,siddharthnath7 scheduled departure time avoid charges informed,0.462,0.538,0.0,-0.5106,0.462,0.538,0.0,-0.5106,0.462,0.538,0.0,-0.5106,0.462,0.538,0.0,-0.5106
ID003824,2020-06-05,ontario farm 164 racialized migrant workers tested positive scotlynngro,0.0,0.69,0.31,0.5574,0.0,0.69,0.31,0.5574,0.0,0.69,0.31,0.5574,0.0,0.69,0.31,0.5574
ID003825,2020-06-05,york considered epicenter coronavirus pandemic united thursday report,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215
ID003826,2020-06-05,army band moving current data,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID003827,2020-06-05,todays report commfairaccess points progress access university warns impact,0.125,0.625,0.25,0.34,0.125,0.625,0.25,0.34,0.125,0.625,0.25,0.34,0.125,0.625,0.25,0.34
ID003828,2020-06-05,scientists aim genetargeting breakthrough cellular delivery missing link batt,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296
ID003829,2020-06-05,ndtv reporter umasudhir exposed condition gandhi hospital 19 patients treated telangana hy,0.106,0.894,0.0,-0.0772,0.106,0.894,0.0,-0.0772,0.106,0.894,0.0,-0.0772,0.106,0.894,0.0,-0.0772
ID003830,2020-06-05,ironic acquisition beef security british 19 app vmware contract,0.138,0.642,0.22,0.2263,0.138,0.642,0.22,0.2263,0.138,0.642,0.22,0.2263,0.138,0.642,0.22,0.2263
